Date,Open,High,Low,Close,Volume
2020-12-01,467.808,473.569,463.117,468.907,3056378.0083642
2020-12-02,474.249,479.949,467.409,476.654,2012888.3526385
2020-12-03,477.763,479.21,469.465,474.966,1495308.3804144
2020-12-04,474.239,476.484,467.05,472.402,1657711.707458
2020-12-07,471.642,475.866,468.808,470.694,1269284.3292844
2020-12-08,470.694,477.313,470.694,471.782,1440417.0254698
2020-12-09,475.266,475.266,456.737,459.213,2428457.4078788
2020-12-10,460.88,470.804,459.831,466.551,1571677.0885594
2020-12-11,465.812,469.705,462.857,469.197,1198219.3514444
2020-12-14,469.435,475.426,464.075,465.163,1753104.730934
2020-12-15,467.818,471.502,463.276,469.007,1134541.5333772
2020-12-16,464.374,466.501,455.66,455.868,2067310.9359529
2020-12-17,456.437,463.027,456.217,462.977,1773286.952258
2020-12-18,460.791,467.18,453.513,464.714,3393889.5756118
2020-12-21,460.361,464.314,452.105,460.93,1287875.9323415
2020-12-22,460.411,463.426,457.566,463.236,1048400.7397076
2020-12-23,465.862,467.409,456.417,456.417,1246304.5029101
2020-12-24,455.48,460.261,454.5,456.167,443941.75866105
2020-12-28,460.131,461.539,455.43,458.784,739653.52055483
2020-12-29,464.035,464.364,458.804,460.91,806640.78620025
2020-12-30,463.356,464.634,459.532,459.781,718113.06348133
2020-12-31,459.622,464.264,457.596,463.815,971441.05878091
2021-01-04,467.08,474.379,460.221,469.845,2229878.5333967
2021-01-05,470.025,480.877,469.017,475.706,2055356.2577304
2021-01-06,469.326,487.906,468.258,483.173,2121304.8135882
2021-01-07,487.856,503.381,485.949,498.229,2153471.7625981
2021-01-08,507.753,516.819,500.944,510.129,2231171.6619753
2021-01-11,506.864,516.469,506.834,511.177,1676705.9733257
2021-01-12,510.099,513.524,493.846,496.671,2047625.5324251
2021-01-13,497.899,502.891,497.67,499.607,1416270.2782635
2021-01-14,499.896,505.197,493.966,494.815,1432907.6645453
2021-01-15,495.233,509.34,494.904,501.034,1900726.7268901
2021-01-19,507.873,511.796,500.994,505.257,1766099.1205929
2021-01-20,507.533,517.576,507.284,513.662,1262418.0268785
2021-01-21,513.622,517.816,509.839,510.189,1520787.3205018
2021-01-22,509.54,514.931,507.883,512.425,1944730.159566
2021-01-25,516.349,519.813,513.444,516.649,1516077.5679252
2021-01-26,514.032,515.979,505.078,505.706,1010540.4190164
2021-01-27,498.119,498.897,477.163,480.458,2515517.7151309
2021-01-28,489.274,501.234,487.606,494.385,1626666.6050847
2021-01-29,491.949,511.507,488.574,507.573,2597267.2805368
2021-02-01,514.662,524.396,509.829,513.294,2091856.3393747
2021-02-02,517.806,523.537,515.829,516.349,1508629.3075766
2021-02-03,516.619,517.386,497.2,498.119,1712387.7079143
2021-02-04,498.119,500.944,485.609,486.907,2934188.8766514
2021-02-05,489.473,492.278,485.01,490.481,1685904.1140979
2021-02-08,494.904,500.045,491.161,493.666,1424870.4347123
2021-02-09,493.196,497.889,486.249,487.247,1458664.0613455
2021-02-10,492.148,492.148,481.786,482.844,1684899.4603687
2021-02-11,486.119,492.428,482.075,491.959,1031526.964313
2021-02-12,492.069,509.111,491.659,505.706,1770225.9135779
2021-02-16,507.873,511.437,496.222,497.979,1473548.5622575
2021-02-17,495.483,503.45,491.999,496.362,1011024.2153784
2021-02-18,495.753,497.45,486.279,486.747,1474355.8911764
2021-02-19,487.087,487.846,476.046,476.844,1926047.4064697
2021-02-22,472.77,474.249,459.811,461.32,2136334.5535737
2021-02-23,458.934,459.443,451.156,456.887,2064110.6680919
2021-02-24,468.857,471.382,452.693,454.74,2437105.6434692
2021-02-25,455.828,456.077,446.653,449.579,2157305.0724898
2021-02-26,452.823,454.01,446.943,448.192,2162162.0674375
2021-03-01,452.294,458.654,452.045,457.626,1316950.791559
2021-03-02,458.064,465.343,456.147,460.161,1726003.1198184
2021-03-03,460.271,463.037,448.81,449.069,2009583.9133041
2021-03-04,444.198,450.039,437.148,439.595,2519460.20474
2021-03-05,443.119,446.963,431.708,444.986,2760801.4690561
2021-03-08,443.729,452.194,437.598,437.998,1578803.8196488
2021-03-09,448.112,459.113,445.835,446.225,2875393.0947516
2021-03-10,454.78,457.844,438.876,439.235,2771470.0302414
2021-03-11,448.112,461.27,446.125,458.574,2628139.0976707
2021-03-12,453.083,455.2,445.615,448.6,1584021.4081582
2021-03-15,445.795,453.543,444.128,451.186,1708041.5538459
2021-03-16,453.653,454.08,440.384,444.806,2411181.9713223
2021-03-17,441.192,444.278,438.608,440.992,1883113.7346939
2021-03-18,439.365,451.886,436.731,444.128,2134596.6929355
2021-03-19,445.535,448.75,443.149,443.389,2702935.2172265
2021-03-22,443.389,454.73,441.482,453.023,1437010.4179596
2021-03-23,452.473,456.467,448.87,450.377,1160575.3868902
2021-03-24,448.85,453.093,443.369,443.749,1553390.988381
2021-03-25,443.169,443.169,433.067,440.674,1686829.6375732
2021-03-26,442.979,458.954,440.644,458.394,1757268.5849239
2021-03-29,454.83,459.273,448.6,456.907,1934141.7302834
2021-03-30,453.393,456.687,449.099,449.839,1453556.6542021
2021-03-31,454.44,459.163,451.366,454.72,1569303.1809441
2021-04-01,459.572,460.441,454.45,454.64,996867.91313156
2021-04-05,458.554,465.752,458.554,463.695,1515412.4731335
2021-04-06,466.251,471.292,461.898,467.04,1154893.0333455
2021-04-07,465.303,469.117,460.771,464.684,1808381.72066
2021-04-08,470.145,474.059,468.088,469.805,1344296.8049775
2021-04-09,470.764,477.403,469.345,477.143,1151762.8808993
2021-04-12,476.394,479.47,472.83,474.249,1167350.5392568
2021-04-13,476.853,485.929,476.314,483.093,1844055.4420585
2021-04-14,482.255,491.4,471.742,476.304,1750896.095368
