Date,Open,High,Low,Close,Volume
2020-12-01,132.92,133.94,132.24,133.73,3968513
2020-12-02,133.64,134.24,132.41,133.14,2926991
2020-12-03,131.65,132.97,131.09,131.19,3587959
2020-12-04,131.63,131.98,130.68,131.8,2029174
2020-12-07,132.08,133.08,131.92,132.96,2637096
2020-12-08,132.83,133.43,131.825,133.15,2442315
2020-12-09,133.88,133.88,130.57,131.12,3660285
2020-12-10,130.73,131.875,130.035,130.56,4164484
2020-12-11,130.57,131.63,129.69,131.23,2405262
2020-12-14,131.02,132.97,129.23,129.36,5296987
2020-12-15,129.7,130.71,128.78,130.0,2906341
2020-12-16,130.65,130.65,129.11,129.81,3262167
2020-12-17,130.32,130.7597,129.65,130.01,4132224
2020-12-18,130.3,132.14,129.51,131.92,8782907
2020-12-21,130.0,131.23,127.63,130.22,3259744
2020-12-22,131.93,132.42,130.26,132.25,3061482
2020-12-23,132.25,132.87,130.95,132.23,2152440
2020-12-24,132.78,133.83,132.59,132.92,901102
2020-12-28,134.23,134.76,131.4,133.0,2569114
2020-12-29,133.52,133.97,131.65,133.14,1672539
2020-12-30,133.52,133.83,132.51,133.28,1673134
2020-12-31,133.15,135.0,133.105,134.85,2080626
2021-01-04,134.2995,134.98,130.46,132.43,3433164
2021-01-05,131.9499,132.24,130.455,131.85,2544524
2021-01-06,130.72,131.98,129.61,131.53,4485950
2021-01-07,133.81,135.45,133.16,133.19,4928104
2021-01-08,133.26,135.2,132.23,135.06,2951158
2021-01-11,134.0,135.54,132.75,132.93,3084163
2021-01-12,132.88,133.4699,127.67,128.69,5374573
2021-01-13,129.14,129.9,128.45,128.5,2917272
2021-01-14,129.03,130.42,123.9,124.69,6359743
2021-01-15,124.75,127.9,124.75,127.28,4741035
2021-01-19,128.69,130.43,127.12,129.85,4033823
2021-01-20,130.12,132.42,129.5,132.3,4230427
2021-01-21,132.71,132.71,129.85,130.4,2688341
2021-01-22,130.44,131.32,129.12,130.36,2501591
2021-01-25,130.75,132.4,129.6708,131.1,2892807
2021-01-26,130.02,132.71,130.0,131.41,3218974
2021-01-27,129.69,130.0,122.45,123.27,7023139
2021-01-28,125.79,129.6,124.5,127.77,5000209
2021-01-29,126.56,129.23,125.37,126.08,4597364
2021-02-01,126.29,129.35,125.21,128.42,4070209
2021-02-02,128.63,132.41,128.065,131.89,3455993
2021-02-03,131.85,132.65,128.75,129.37,3918351
2021-02-04,130.31,130.85,129.3732,130.6,7395974
2021-02-05,129.02,129.59,124.55,125.28,10319059
2021-02-08,126.2,126.26,122.54,126.1,5742639
2021-02-09,125.92,125.99,124.045,124.45,3342881
2021-02-10,125.112,125.66,124.32,124.49,2879980
2021-02-11,125.43,125.45,123.46,124.4,3085307
2021-02-12,123.81,124.05,122.675,123.68,2713023
2021-02-16,122.98,123.3799,121.38,122.0,4247536
2021-02-17,121.89,122.95,120.83,121.3,6108997
