Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-27,-0.06197867173476923,-1,-0.030131004366812153,-1,0.0006917769168160568
2021-04-28,-0.013965497007393468,-1,0.10552631578947369,1,0.0007683484926087773
2021-07-28,0.07579918708118205,1,0.09394548704200201,1,0.0006464936047117686
2021-10-27,-0.005287562027169956,-1,0.21853512705530642,1,0.00028294903613104586
2022-02-02,0.051207398527145065,1,-0.14997922725384283,-1,0.0016389222877566537
2022-05-04,0.09096894546252621,1,-0.06927541658865377,-1,0.0016563117967955089
2022-08-03,-0.012085809245644064,-1,0.3017916390179165,1,0.0007348222871178977
2022-11-02,-0.01726449882668446,-1,-0.1370326758904915,-1,0.0016551096949616749
2023-02-01,0.12628077178975383,1,0.3220868478600438,1,0.001704574176990492
2023-05-03,-0.09220331442553653,-1,-0.14863878168352973,-1,0.000755248425276182
2023-08-02,-0.07015306122448983,-1,-0.04036858271171573,-1,0.0006415259338569989
2023-11-01,0.09685279187817275,1,0.03814740078793122,1,0.0010328031556299077
2024-01-31,-0.02539811693595262,-1,0.210059171597633,1,0.001133364821667163
2024-05-01,-0.08908953150650323,-1,-0.2019140344083642,-1,0.0013169839102590629
2024-07-31,0.04362900895694888,1,-0.12068650721197749,-1,0.0013475416511465992
2024-10-30,-0.10616541353383457,-1,-0.06997121041431975,-1,0.0011829517904599015
