Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-01,0.0009936290841077167,1,-0.08049668583254421,-1,0.0001697594164215853
2021-04-26,-0.013332658106633755,-1,0.013554095786690867,1,0.00013234903032071743
2021-07-26,-0.000314159153026905,-1,0.04806828180359579,1,0.0003023830465686734
2021-10-25,0.0006554501386346612,1,-0.001665404283946792,-1,0.00012373868472553224
2022-02-04,-0.0012562947821180837,-1,-0.0916669894263914,-1,0.00041292651687335915
2022-05-02,0.01736863364300678,1,0.004282422390803342,1,0.0002196887521909819
2022-07-29,0.010606084710798491,1,0.10730783309994596,1,0.00020416816010406414
2022-10-28,0.04295460589571021,1,0.22734658995161183,1,0.00037167947552571926
2023-02-03,-0.022615488475262846,-1,-0.008705433559935472,-1,0.00024812960211687273
2023-04-28,0.006193041639393826,1,0.05668358714043986,1,0.0001626188794353878
2023-07-28,-0.006211496359655788,-1,-0.054632634281009396,-1,0.00024284576954882345
2023-10-27,0.005339088946949788,1,-0.041896719714192954,-1,0.00013487694504677722
2024-02-02,-0.0060818002128629756,-1,-0.04289897510980967,-1,0.00011257261814303877
2024-04-26,0.0022277484198527375,1,-0.057490864799025654,-1,8.274162638526265e-05
2024-07-26,0.0014324524573969821,1,-0.054296109711726825,-1,0.00022426396793116143
2024-10-25,-0.005260640841702524,-1,0.0017820160863073475,1,0.00024593560885896294
