Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-05,-0.0031068413183034105,-1,-0.01409672906299253,-1,0.0002617315781180789
2021-04-30,0.0002606904821904621,1,0.03080532645586498,1,7.749843699847817e-05
2021-07-30,-0.008269972405296144,-1,0.008313885647607933,1,3.830925807769236e-05
2021-10-29,0.02189085342058661,1,0.19985372902861998,1,0.00017248051003517507
2022-02-04,0.014577467581393666,1,-0.0255341839649591,-1,0.0001684236462500203
2022-05-06,-0.017910952769540134,-1,-0.23152361818436673,-1,0.0005126664701743247
2022-08-05,-0.022531856838789,-1,0.09543524862342889,1,0.00040309916865281933
2022-11-04,0.012045748404797774,1,0.07331791871426918,1,0.0002772871140610804
2023-02-03,-0.0061848056863288425,-1,0.049522324039773746,1,0.00013820743953324606
2023-05-05,0.014613583138173292,1,0.0005542725173210972,1,0.00016751592392972854
2023-08-04,0.0172213794949585,1,0.015228426395939021,1,9.413975944975616e-05
2023-11-03,0.01552795031055898,1,-0.0267857142857143,-1,0.00013358205412917308
2024-02-09,0.010214733074858318,1,0.0687859903762722,1,0.00017709358081508775
2024-05-03,0.031294452347083945,1,-0.0534561543482992,-1,0.00013399480409171055
2024-08-02,-0.0076158940397351715,-1,0.06435116130406993,1,6.606236027036289e-05
2024-11-01,-0.007891191377429996,-1,-0.04988940771688377,-1,0.00028976606042992024
