Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-26,-0.06309503202354172,-1,-0.04415011037527594,-1,0.000501217480728387
2021-05-28,0.05433290528273482,1,0.03377908996179224,1,0.0004472119677694183
2021-08-26,0.026605328732988376,1,0.09732011145713826,1,0.00018917440970776307
2021-12-01,-0.11741998877035364,-1,-0.16983000495131206,-1,0.000984746102666212
2022-03-02,0.007180812868016639,1,-0.0936153713596416,-1,0.0009878296684281372
2022-06-01,0.09878931602596097,1,-0.01283920161471197,-1,0.0013743047896473955
2022-08-25,-0.03388700627742902,-1,-0.040708257488002664,-1,0.00043338416498566677
2022-12-01,-0.08268330733229334,-1,-0.02006532897806812,-1,0.0016387020837414137
2023-03-02,0.11496862862264723,1,0.08596205331160522,1,0.0009739815867120629
2023-06-01,-0.04691556988092038,-1,0.10534240174445775,1,0.0003231451549375596
2023-08-31,0.02985491071428581,1,0.027370569678975665,1,0.00024796051633612455
2023-11-30,0.0935532884740613,1,0.2353489284488255,1,0.0005008512964255326
2024-02-29,0.030189812189345133,1,0.09865167739869807,1,0.0002497750533700164
2024-05-30,-0.19737132759001552,-1,-0.18861885444192195,-1,0.00213413762807181
2024-08-29,-0.007300115874855129,-1,0.015608946494902298,1,0.00030083097835421966
2024-12-04,0.10994780194912956,1,0.23657938081952334,1,0.001064276170066389
