Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-19,0.018400994683365646,1,0.10720169534484225,1,0.0009202120345992189
2021-04-15,0.005952718128822143,1,0.06021788392502536,1,0.00046917003899195526
2021-07-15,0.001085841136620802,1,-0.012515653058035814,-1,0.0007057353984243949
2021-10-15,0.0677543338510902,1,0.04112681412563801,1,0.0004783321480473213
2022-01-18,-0.023588123615094547,-1,0.1822803939397819,1,0.00042319667682952274
2022-04-18,0.017700632448081954,1,-0.08263681651190724,-1,0.0005044000972390536
2022-07-18,0.001458577148136797,1,0.09402369635080521,1,0.0006235759775668923
2022-10-17,0.018301055866012828,1,-0.00812282566240663,-1,0.0005597341027681658
2023-01-17,-0.0022614201718679228,-1,0.06647328982354361,1,0.0001351988348047866
2023-04-17,0.041876892028254176,1,0.09375,1,0.00041019202983789125
2023-07-17,0.02708907254361792,1,0.05618508026440039,1,0.00021686416431959923
2023-10-16,0.016845703125,1,-0.04098549389822703,-1,0.00023099039194935208
2024-01-16,-0.01223628691983114,-1,-0.07305484062561862,-1,0.0001235534956009927
2024-04-15,0.008854258898530087,1,-0.009389671361502372,-1,7.416540320163119e-05
2024-07-15,0.021047046338874997,1,0.008032128514056103,1,0.000434787406395426
2024-10-14,0.019183472700442517,1,0.15560513106525375,1,0.00047144552381080855
