Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-22,-0.09904289793423382,-1,-0.04046979925624028,-1,0.0006353946617768649
2021-04-20,0.03772135554992606,1,0.058145639077069156,1,0.00020754285237642323
2021-07-20,0.014836424905224632,1,-0.04560693090370249,-1,0.00016638732560153848
2021-10-21,-0.0956089589829694,-1,-0.06141674705168498,-1,0.0006005519067383306
2022-01-25,0.05653782224684667,1,0.03409199655491402,1,0.00026136199230041083
2022-04-20,0.0710127121025963,1,0.0717701042277743,1,0.00033256998709105186
2022-07-19,-0.05248360582772027,-1,-0.030659715107498764,-1,0.0003116893161860194
2022-10-20,0.04725482584023721,1,0.023854514915128355,1,0.00044163343653067904
2023-01-26,-0.04482807615799944,-1,-0.05596124139867997,-1,0.00021037971346378763
2023-04-20,0.0003166561114629207,1,0.018621523579201993,1,0.00011387413555156569
2023-07-20,0.021405373486861556,1,0.03508115790261046,1,0.00012075981527005955
2023-10-26,0.04873066822293537,1,0.015397655036021973,1,0.00019226123359638884
2024-01-25,0.09486575058931757,1,0.16677899638502547,1,0.0005190262071769096
2024-04-25,-0.08250950570342208,-1,-0.11472746331236905,-1,0.00040546356569523296
2024-07-25,0.04325616780784691,1,0.11700704020480579,1,0.00017196485483907473
2024-10-24,-0.06169709989258865,-1,-0.022557400528129712,-1,0.00027978733982846223
