Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-11,-0.039094650205761305,-1,0.022053872053872103,1,0.0014691552713059289
2021-05-06,-0.08851113716295433,-1,-0.19332526370395986,-1,0.0010119487764206803
2021-08-05,0.030136331021286766,1,-0.09421661409043103,-1,0.00035240781164424476
2021-11-05,0.042412193505632745,1,-0.012141511408834127,-1,0.0006515494690077756
2022-02-10,-0.06071161980592177,-1,-0.12290892193308545,-1,0.0018462412204011994
2022-05-05,-0.045195729537366613,-1,-0.19694702184974555,-1,0.0012926143213982083
2022-08-03,0.032136752136752156,1,0.40418604651162804,1,0.0027527938623645837
2022-11-02,-0.03159663865546225,-1,-0.012679917751884928,-1,0.0022941001491065065
2023-02-09,-0.02552267173499856,-1,0.26596119929453255,1,0.0005948225433475965
2023-05-03,0.03614457831325302,1,0.20547945205479468,1,0.0011659242990380051
2023-08-02,0.006645230439442651,1,0.07558405863490614,1,0.0006031132013273493
2023-11-08,-0.008413461538461564,-1,0.061320754716981174,1,0.000877684425772552
2024-02-08,0.013588110403397025,1,0.14741227367409082,1,0.00023545590946081962
2024-05-09,0.023042168674698882,1,-0.1082961407193489,-1,0.000522768614778938
2024-08-07,0.010328349005703785,1,-0.053847264327991806,-1,0.0015618527191445645
2024-11-01,0.01665510062456632,1,-0.013866451265482027,-1,0.001278817545449431
