Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-28,0.010206372791811136,1,-0.012363972095515652,-1,0.00020538611906291234
2021-04-29,0.016591067476861676,1,0.040461993755826375,1,0.00015388237097397998
2021-07-29,0.016818802140468936,1,0.05190231215438823,1,0.00013455773986227593
2021-10-28,0.011352200319543426,1,0.046427949951444614,1,0.00020398956342229822
2022-01-27,-0.017164972819664337,-1,-0.14681106538744015,-1,0.00013196965027496748
2022-04-28,0.048318035682535454,1,-0.04119069390497154,-1,0.0004170330999216738
2022-07-28,0.03063857058346664,1,0.1917112392606175,1,0.0004146287816668378
2022-10-27,0.009562932595629459,1,0.0878956757015612,1,0.00047375589887577185
2023-01-26,-0.012221353647757116,-1,0.026723455780434557,1,0.00018498961137825733
2023-04-27,0.011904892166624714,1,-0.06289883342410929,-1,0.0001293084709013266
2023-07-27,0.001918752333002427,1,0.0757408393980421,1,0.00019120911220544423
2023-10-26,0.0067780002878883305,1,-0.046145784983180116,-1,0.00015015266341560212
2024-01-25,0.0014935611363029455,1,0.013269229993261522,1,0.00013879516067240026
2024-04-25,0.023214639397201253,1,0.03217780928206704,1,0.00018830844106256217
2024-07-25,-0.003710275850943745,-1,-0.08040500297796305,-1,0.000754517508326063
2024-10-24,0.01942456550313998,1,0.06208155812538041,1,0.000258540954850744
