Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-10,0.0018540898591075106,1,0.05425305859626528,1,0.0003926778162849825
2021-04-30,-0.005875255459931172,-1,0.07650491847309127,1,0.00011429609371345051
2021-07-30,0.012177164112028072,1,0.04009629202029008,1,0.00010001558000831974
2021-10-27,-0.0043617298990602515,-1,0.08433749212230923,1,0.0002394065023861199
2022-02-09,0.020752616793415335,1,-0.07470107215909871,-1,0.00032865904863629434
2022-05-04,0.0130415301464617,1,-0.11546812724649735,-1,0.00023699705076652292
2022-08-03,-0.0043796255039828536,-1,0.054841049613706394,1,0.00023186696143144873
2022-10-28,0.023864235666390288,1,0.07067026452108505,1,0.0004897725643115342
2023-02-10,0.0005774783445622322,1,-0.010631644777986171,-1,0.00017429391734235082
2023-04-28,0.019686146577422736,1,0.06244322677059211,1,0.00017907174425058214
2023-07-28,-0.008896077638495758,-1,-0.009296685529506798,-1,0.00040835064458101593
2023-11-03,0.0185677803788038,1,0.05174971158600217,1,0.0003740566874370528
2024-02-09,0.0028857384971257005,1,0.00852161496119197,1,0.00020054076988942841
2024-04-26,0.0006738868832731892,1,-0.022728875308496876,-1,8.430030580834073e-05
2024-07-31,-0.007737814988434177,-1,0.07610167610167617,1,0.0001301252459863053
2024-10-25,-0.005271588167311991,-1,-0.04312295209861139,-1,0.00017576439411569792
