Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-19,-0.009035745372874326,-1,0.0009117402842675482,1,0.00010870865167502157
2021-04-30,0.015494987448056774,1,0.061611301051820666,1,6.427489203611647e-05
2021-07-30,-0.009151415679063413,-1,0.038886079270366025,1,4.8643189477409696e-05
2021-11-05,0.009590754149942482,1,0.008636280438144794,1,7.052454200965629e-05
2022-02-18,-0.00561234394779786,-1,-0.04989583317364654,-1,0.00015361780023847495
2022-04-29,-0.028976924647743596,-1,0.012135436695505764,1,0.0002705004416820058
2022-07-29,0.013844491105059031,1,0.07825056364023664,1,0.000205414607712635
2022-10-28,0.017952344178862933,1,-0.024411593797974973,-1,0.0004670845296645344
2023-02-17,0.011691466747646428,1,-0.007300357568534088,-1,0.00011420694399651604
2023-04-28,0.0005441436539246336,1,0.06501592817839552,1,8.78602410609912e-05
2023-08-04,-0.011366948411541844,-1,-0.04018109790605551,-1,0.00018447070027064776
2023-11-03,0.0038505419281231745,1,0.08342311836232108,1,0.00012968889237153708
2024-02-16,-0.005237168936106484,-1,-0.03582306018854242,-1,0.0001321656883841178
2024-05-03,0.006902960307978212,1,0.08496638535259615,1,0.00015289797806968328
2024-08-02,0.01153363023866616,1,0.13505894413121466,1,0.00015369599032037044
2024-11-01,-0.027353619685817843,-1,-0.019599158454213228,-1,0.00016165756172766476
