Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-19,0.006812412578355742,1,-0.002274267408669872,-1,0.00012479172566950557
2021-05-05,0.03665650757742367,1,0.028972701000062218,1,0.0002408416627166277
2021-08-03,0.005268560859937876,1,0.011308837963555751,1,0.00012295775118175816
2021-11-02,0.20393577442725674,1,0.3936172624039529,1,0.0021996597669155407
2022-02-15,0.05797101449275366,1,0.022425053111967852,1,0.0007836768068065124
2022-05-03,-0.035768645357686535,-1,-0.20119089316987737,-1,0.0008797524414502257
2022-08-02,-0.003996258821528764,-1,0.21830473218928748,1,0.0006125685806578716
2022-11-01,0.05667714711236127,1,0.057114477278370934,1,0.001368863412699363
2023-02-14,0.040147058823529536,1,0.2163370593293208,1,0.0005066534239609758
2023-05-02,-0.15721778221778226,-1,-0.19530225348754038,-1,0.0014399341845169687
2023-08-01,0.19678896124830758,1,0.1607879924953095,1,0.002603464574902532
2023-10-31,0.14027999089460508,1,0.08372545838065881,1,0.0017684930310491618
2024-02-13,-0.054720877242950716,-1,0.04836926478717518,1,0.0006620716095343579
2024-05-08,0.06452790247819262,1,0.011970022899174149,1,0.0011508089581460993
2024-07-31,0.11280585704193702,1,-0.029298899190498773,-1,0.0013217357661524968
2024-11-08,-0.0709294232286205,-1,-0.03952720853480707,-1,0.0007652134767183938
