Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-25,-0.08215152499948142,-1,0.030221656525518448,1,0.0009661352208282759
2021-05-27,-0.013520932548549025,-1,0.01063426246877075,1,0.0005777634553910199
2021-08-19,0.03983476727971169,1,0.010405481413304773,1,0.00028091911919931505
2021-11-18,0.08252448790241118,1,0.39589514021332217,1,0.001412317326025858
2022-02-17,-0.0755710048551943,-1,0.014786457015582899,1,0.0021216516539699776
2022-05-26,0.05161183744749143,1,-0.09761296038476142,-1,0.00274382824008793
2022-08-25,0.04012209302325598,1,-0.003947441679193697,-1,0.001057145633335319
2022-11-17,-0.014646668008858388,-1,0.28563454276801825,1,0.0019086693788519318
2023-02-23,0.1402189112300496,1,0.22466841715478347,1,0.002182743971887777
2023-05-25,0.24370105828773636,1,0.39499244787934273,1,0.003312876360841238
2023-08-24,0.000997989158015633,1,0.027520156236717774,1,0.0010986159631213436
2023-11-22,-0.024590640053679946,-1,0.16604012125449574,1,0.00038069455270609123
2024-02-22,0.16400925682958034,1,0.2799117120142407,1,0.001882311365765414
2024-05-23,0.0931910213678635,1,0.25615525030140773,1,0.0009719583171453296
2024-08-29,-0.06384266263237515,-1,0.0767356881851402,1,0.0016276923643205388
2024-11-21,0.005346860433232736,1,0.044586894586894577,1,0.0005518642903356994
