Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-17,-0.027298850574712707,-1,0.01728024042073617,1,0.007556108131256836
2021-05-12,-0.06531420089064821,-1,-0.2029535864978902,-1,0.0013739780489492668
2021-08-13,0.0004017677782242046,1,0.16518483855872712,1,0.0011024800401969001
2021-11-10,-0.07134020618556702,-1,-0.06672192291752999,-1,0.0010897682972028425
2022-02-18,-0.06372132540356845,-1,-0.1855136733185514,-1,0.003055041245257068
2022-05-10,-0.02278820375335122,-1,-0.42417061611374407,-1,0.003635423894365681
2022-08-09,-0.05804480651731159,-1,-0.025289778714436273,-1,0.0025372073181376613
2022-11-08,0.027065527065527117,1,-0.10323383084577109,-1,0.0015819535910398144
2023-02-14,0.211563731931669,1,0.30410183875530405,1,0.003976206001222453
2023-05-09,0.23385012919896653,1,0.10917537746806061,1,0.003388016837688386
2023-08-08,-0.052807115063924326,-1,0.03335354760460896,1,0.002135040062291292
2023-11-03,0.05119643850862565,1,0.1372667068031308,1,0.003122255886994377
2024-02-06,0.30801435406698574,1,0.3119376124775044,1,0.005366895320136821
2024-05-07,-0.15113050376834603,-1,-0.061814993423936926,-1,0.0020555219361134127
2024-08-06,0.10377750103777506,1,-0.029207740051113595,-1,0.0013632968603550007
2024-11-05,0.234725911615552,1,0.2335343787696018,1,0.003162752854793579
