Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-03,0.0739658938215626,1,0.1890724444546561,1,0.0007163678068373699
2021-04-28,0.03155449218072759,1,0.15780768070677276,1,0.0002234859915304537
2021-07-28,-0.003026404280826789,-1,0.08224221936548748,1,0.00015438902399232262
2021-10-27,0.04837046795349109,1,0.08851406100162817,1,0.0003038384301925656
2022-02-02,0.07367382758670726,1,0.025066474628850033,1,0.0006660099587890839
2022-04-27,-0.037537864207654925,-1,-0.1970680628272251,-1,0.0004444277620774127
2022-07-27,0.07738998482549309,1,0.009140897744534637,1,0.0009686721603899719
2022-10-26,-0.09634994758410376,-1,-0.05876513797895577,-1,0.0008497488695938198
2023-02-03,-0.03290441176470582,-1,0.21263109369597788,1,0.0007086155050893388
2023-04-26,-0.0015294904884809446,-1,0.0304853985793212,1,0.00026678497142078897
2023-07-26,0.055949181529440395,1,0.08948827829594141,1,0.0004147809370434831
2023-10-25,-0.09598915215529547,-1,-0.03643693899284961,-1,0.000668647380794913
2024-01-31,-0.07350539039529569,-1,0.016050444253367768,1,0.0004249779898530705
2024-04-26,0.09965178854067758,1,0.14074609221069223,1,0.0006799735576510795
2024-07-24,-0.05027233115468399,-1,-0.060405216079318924,-1,0.00030794964916947026
2024-10-30,0.02921584667523658,1,0.05277628354551411,1,0.00015380771739477374
