Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-19,-0.00438470276410452,-1,0.16183566340868527,1,0.00030375466559136495
2021-04-15,0.006309061164760266,1,-0.013099106417546746,-1,0.00018131062928387648
2021-07-14,-0.0034669209075333107,-1,0.005286414721252575,1,0.0002238991744522803
2021-10-14,0.015358394576827195,1,0.040307756945538564,1,0.0002867886847649407
2022-01-18,-0.0419215732117576,-1,-0.029224026743176035,-1,0.0004503582721151459
2022-04-14,-0.009275176908007832,-1,-0.09344659306247571,-1,0.00018466341501015147
2022-07-15,0.04583247697165582,1,-0.01266492626825666,-1,0.00037170860875115295
2022-10-17,0.042000179872290655,1,-0.010690620944053486,-1,0.0007158786400585056
2023-01-17,-0.015453464792671734,-1,0.08224442736356652,1,9.319740240416698e-05
2023-04-17,0.007929070857060738,1,0.1114378825212623,1,0.0004293824754002782
2023-07-17,0.024103625559190656,1,0.07191278216507091,1,0.00015597315618738746
2023-10-16,-0.001013513513513531,-1,-0.008516630901287625,-1,7.762898605995727e-05
2024-01-16,-0.006270334220644824,-1,0.024391731203122102,1,4.53983835225626e-05
2024-04-15,0.0005470758794243746,1,-0.03893851812926974,-1,0.000304095350312459
2024-07-15,0.024934127061579048,1,0.08463286171641027,1,0.00012239070150469746
2024-10-14,-0.003643888613972801,-1,0.06552487251034345,1,0.0001900094547676921
