Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-27,-0.05912900462733839,-1,0.06227357884077889,1,0.0005782837680416943
2021-04-22,0.004473705189870003,1,0.07537421817100731,1,0.00013766646469011876
2021-07-26,-0.0037604322961998227,-1,0.0412786690367426,1,0.00010826858165487944
2021-10-21,-0.0013238767217731429,-1,0.03124266300437495,1,0.00021696259179402233
2022-01-26,-0.03275072350240438,-1,-0.20940273073584026,-1,0.0005399509570833976
2022-04-22,-0.029272552731927082,-1,-0.11648815981399363,-1,0.0002999393506018797
2022-07-25,0.00909649228786602,1,0.03793856923905392,1,0.00022357885012082215
2022-10-31,-0.019360122700166738,-1,-0.04544948118217662,-1,0.0006531705699580103
2023-01-26,-0.002480741611176396,-1,-0.09047619047619038,-1,0.0005030797178744991
2023-04-26,-0.04818812644564385,-1,-0.015550239234449759,-1,0.000181418977281084
2023-07-26,-0.014183457051961779,-1,0.006223785685293137,1,0.00018599921114928488
2023-10-25,0.02431059506531219,1,-0.05837224816544362,-1,0.0012535513685127929
2024-01-26,0.008623663332183451,1,-0.03466490590954108,-1,0.0001771248064149878
2024-04-24,0.005438066465256686,1,0.08350968582126006,1,0.00023401614487892296
2024-07-25,-0.026123856252486366,-1,0.0009540684203352967,1,0.0005874009433284215
2024-10-24,-0.02530602636534829,-1,-0.007788161993769416,-1,0.00020882372807485457
