Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-05,-0.040735068912710504,-1,-0.059388843006231706,-1,0.0006403543788439199
2021-05-05,0.04397571606475714,1,0.03161052145823717,1,0.00020956321301138984
2021-07-30,-0.004217658853626349,-1,-0.009082152194853421,-1,8.232896080722129e-05
2021-11-03,0.053022452504317696,1,-0.02134831460674158,-1,0.0004222634521317354
2022-02-03,0.10220843219565623,1,0.04698335644937579,1,0.0011481213769432377
2022-04-28,0.018869377695625245,1,0.02861363813078288,1,0.0003158331331491973
2022-07-28,0.005606415442480861,1,0.05455086700900491,1,0.0002875498200294854
2022-10-28,0.07373960036976457,1,0.12543787731981815,1,0.0004893940821510176
2023-02-02,-0.02662780684904298,-1,0.04994284081166023,1,0.0002042425323467578
2023-04-28,-0.04028277977857808,-1,-0.004634433146572525,-1,0.00016454434490573508
2023-07-28,0.0070774949957106426,1,0.029450453083893713,1,6.932135724882196e-05
2023-10-26,0.013263352010780993,1,0.02261989978525425,1,0.00015165077278056054
2024-01-26,-0.002460629921259838,-1,0.026719007217930857,1,2.7797463355984544e-05
2024-04-26,-0.0005486132276745215,-1,0.0045337581178777064,1,2.1100687008399813e-05
2024-08-01,0.02627825323677846,1,0.04824610556987552,1,0.00018326398347701898
2024-10-24,0.057071735686807123,1,0.1491266912669127,1,0.00019022081290962504
