Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-04,-0.08833804478119,-1,-0.02130500006881464,-1,0.0009196595466366215
2021-04-29,0.04479456520915015,1,0.07605869169679602,1,0.0004298856197254945
2021-07-29,0.060010125849847995,1,0.05639609898149667,1,0.00035580738684146026
2021-11-04,0.1272223744326051,1,0.22107694899211494,1,0.000920059617220244
2022-02-03,-0.048343321174222575,-1,-0.039679670468114936,-1,0.0011296082119809884
2022-04-28,0.0968854483568784,1,-0.029728559533721888,-1,0.0012270724988998516
2022-07-28,-0.045429658898263114,-1,0.12454636587583456,1,0.000792053851199188
2022-11-03,-0.07661892706665363,-1,-0.17081438876660837,-1,0.0009865127417276454
2023-02-03,-0.00610967979389021,-1,0.23418647166361972,1,0.0006716580057491799
2023-05-04,-0.0553930692191793,-1,-0.13377763328998704,-1,0.00029201321546542993
2023-08-03,-0.08176684458884509,-1,0.03020308974136432,1,0.0006698692033651983
2023-11-02,0.05834610875642521,1,0.06885245901639347,1,0.00041273965924287873
2024-02-01,-0.049828294390949934,-1,0.02550872093023271,1,0.0004606054959570195
2024-05-02,0.09743464749253539,1,0.06090951932139488,1,0.0007793402393742249
2024-08-01,-0.09367228516164683,-1,-0.19532898287620826,-1,0.0019751677817104766
2024-11-07,-0.0004624544771374417,-1,0.02605032043674327,1,0.0005903402102557863
