Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-27,0.0023866773532816854,1,0.03529693112154564,1,0.00024425180296760464
2021-04-28,-0.028285494769606623,-1,0.0979210256866847,1,0.00018952265344150595
2021-07-28,-0.0011176918764287391,-1,0.05459243491821364,1,8.26043719162524e-05
2021-10-27,0.04211935806757405,1,0.1378949692203577,1,0.00019334758562719695
2022-01-26,0.028517779603332905,1,-0.13051896123574225,-1,0.0003039167967583977
2022-04-27,0.04811069475965479,1,-0.10206022598539954,-1,0.0005417462150753889
2022-07-27,0.06685373439356401,1,0.04780224375440567,1,0.000472584832312534
2022-10-26,-0.0771589250206367,-1,-0.04044209360241169,-1,0.0008999948447289818
2023-01-25,-0.005908512541416333,-1,0.007863690357080344,1,0.00037620806243896925
2023-04-26,0.07243853326510852,1,0.07317333726263064,1,0.00045164521570773957
2023-07-26,-0.037641056682087504,-1,0.009561131370307896,1,0.0002850761415858491
2023-10-25,0.030679999511319167,1,0.08913661611352985,1,0.0001839720377667949
2024-01-31,-0.026950522490001405,-1,0.07202077605972024,1,0.00010869599662406676
2024-04-26,0.018240421762501624,1,-0.034230465855582426,-1,0.00015895989073961346
2024-07-31,-0.010806615462028546,-1,-0.0891182808859593,-1,0.00019992599942668575
2024-10-31,-0.06052827880815259,-1,-0.024464287432524823,-1,0.00025929524393634073
