Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-02-08,-0.00012009030791160225,-1,-0.04826098884350416,-1,0.0003399001545242561
2021-05-07,0.008517692989256975,1,0.049611693850498684,1,0.000157608634613181
2021-08-02,-0.023315984635594145,-1,0.029036745305662137,1,0.00019211484312836783
2021-10-29,0.003928416937693191,1,0.07170197264228717,1,8.123239380281601e-05
2022-02-11,-0.045741620502030234,-1,-0.11602593581829079,-1,0.00035736514093721687
2022-04-29,-0.01024867639980731,-1,-0.023388202366365518,-1,0.00031679587488478656
2022-07-29,0.017073104515498594,1,0.05032504512081859,1,0.0003540531510279329
2022-10-28,0.029123323295921155,1,0.11947754166154834,1,0.0004983937179124138
2023-02-08,-0.008513289036544913,-1,0.03794677514517297,1,0.0002521499245221344
2023-04-28,0.010420085329832629,1,0.05094726062467991,1,2.9129287892720397e-05
2023-07-28,0.010607596911317296,1,0.025106147314011507,1,0.00016716732341503802
2023-10-27,0.0005670771224886018,1,-0.004887874311803597,-1,0.00012195697656075537
2024-02-07,0.003056117046876361,1,0.024932995647790612,1,0.00011732162879576197
2024-05-03,0.009484771936514091,1,-0.08844415752098123,-1,0.00016445339244556813
2024-08-05,-0.02312775330396477,-1,0.01780878505530814,1,9.622693108957897e-05
2024-11-01,0.0025430231283569693,1,-0.0232175658934598,-1,0.00010924857470271533
