Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-01-08,-0.02135602203637732,-1,0.08417538832861671,1,0.00036640580324775616
2021-04-01,0.04761496676059185,1,0.09582591796219031,1,0.0013908441863069228
2021-07-01,-0.057302841717104536,-1,-0.023397546956058113,-1,0.000591283296879208
2021-09-29,-0.019968369396908936,-1,-0.027963162530155516,-1,0.00019129643010963468
2021-12-21,0.10543674715426299,1,0.08130805339081615,1,0.001028087488292071
2022-03-30,-0.03522180435925437,-1,-0.15155649382348868,-1,0.001971726970102754
2022-07-01,-0.029484631955216334,-1,-0.28817693630660657,-1,0.0009431038377873707
2022-09-30,0.0017994297130330406,1,-0.12580675056347956,-1,0.0005527212245927909
2022-12-22,-0.034381715178745775,-1,-0.16120821313422706,-1,0.0005036859189536147
2023-03-29,0.07186234817813753,1,0.10812696198116489,1,0.0006966923276835506
2023-06-29,-0.0408528403160876,-1,-0.05674486803519063,-1,0.00029312613961828606
2023-09-28,-0.04412842691687424,-1,-0.04244382435012484,-1,0.000261737260883294
2023-12-21,0.08628796543398143,1,0.10869001297016867,1,0.0006866940568938239
2024-03-21,0.14129870129870126,1,0.2786637178442557,1,0.0015161257609071466
2024-06-27,-0.07115762854734498,-1,0.004939960480315975,1,0.001215531299131364
2024-09-26,0.14733214994257082,1,0.1583386042589079,1,0.00200307022900807
2024-12-19,-0.1617901828681425,-1,-0.1146691064348887,-1,0.002321213090880357
