Date,ret_close,ret_sign,ret_close_20d,ret_sign_20d,ret_vol_20d
2021-03-05,-0.005407017699732841,-1,-0.10829087329697562,-1,8.802360656042692e-05
2021-05-28,-0.023822620801126182,-1,0.016612910232184364,1,0.0001655077162110629
2021-09-24,0.03302290157932708,1,0.04103726478079861,1,0.00011083516404526775
2021-12-10,0.06575610205644988,1,0.09105453916489115,1,0.0003710740710984216
2022-03-04,-0.014150320758203772,-1,0.007160676960420664,1,0.00017935384317197553
2022-05-27,0.012407387024579553,1,-0.11464797451344533,-1,0.0013516483659198216
2022-09-23,-0.04263282143239033,-1,-0.15318546758873586,-1,0.00034928843133445536
2022-12-09,0.0033235013086285736,1,-0.05867908717089243,-1,0.0003628196690263973
2023-03-03,-0.021474603141921844,-1,-0.09202758726095173,-1,0.00012580932112979574
2023-05-26,0.042564998458534564,1,0.008028297762409986,1,0.00016965593618498275
2023-09-27,0.0191153067129628,1,0.038248245113031265,1,8.474280406764757e-05
2023-12-15,0.04445289958464138,1,0.1386843651698988,1,0.00015469055032513943
2024-03-08,-0.0764139054723203,-1,0.0019332744144939795,1,0.00038574194908076373
2024-05-31,-0.006684328010400642,-1,0.10574244989350645,1,0.00011465603735976807
2024-09-27,-0.017549698260560964,-1,-0.0011391448518547342,-1,0.00013805109537403122
2024-12-13,0.0009712765204019647,1,0.07085259067637928,1,0.0001134675563419361
